Index,Time[d.s],IEs_T(15)_S(17)_EvLim(20),IEs_T(15)_S(33)_EvLim(20),IEs_T(30)_S(17)_EvLim(20),IEs_T(30)_S(33)_EvLim(20)
62500,738206.0411367966,33158.94735784319,32551.35159727281,33158.94735784319,32551.35159727281
62504,738206.2168785331,33158.94735784319,32551.35159727281,33158.94735784319,32551.35159727281
62505,738206.2173257135,36938.34611757499,25686.876226035267,36938.34611757499,26253.012964432244
62510,738206.3590916373,27062.155031987502,29990.18781977439,26597.258149896403,24547.541885142957
62520,738207.0375893819,27413.702864065548,24959.49604755903,21630.16945097575,22613.941761815935
62533,738207.6797989293,27264.781415843314,26036.659547261734,23881.788813907733,22276.682804429565
62551,738208.3728398335,27264.781415843314,26036.659547261734,23881.788813907733,22276.682804429565
62576,738208.8813138066,27264.781415843314,26036.659547261734,23881.788813907733,22276.682804429565
62578,738208.9425621307,27264.781415843314,26036.659547261734,23881.788813907733,22276.682804429565
62626,738210.5399741719,36682.014891921375,29942.70197236606,26227.66510790808,23299.517589804476
62635,738211.3041905382,30361.844625916845,29778.786170679745,18963.06849416318,19719.105668535263
62639,738211.4832719995,30361.844625916845,29778.786170679745,18963.06849416318,19719.105668535263
62641,738211.5416160735,30361.844625916845,29778.786170679745,18963.06849416318,19719.105668535263
62648,738212.0211955224,30361.844625916845,29778.786170679745,18963.06849416318,19719.105668535263
62680,738213.1102814504,30361.844625916845,29778.786170679745,18963.06849416318,19719.105668535263
62704,738213.9719272493,32290.8716754805,32800.2049077524,27652.271270124467,28174.63174969675
62706,738214.0816350323,29267.635841528787,32744.181940185077,24629.035436172748,24860.78755089437
62707,738214.0853103359,29267.635841528787,32744.181940185077,24629.035436172748,24860.78755089437
62712,738214.2839300619,29573.78872749718,31111.346236233338,25151.34207758755,25057.54420075019
62743,738215.2294909063,29646.924169363974,29345.179187705005,26983.181224003365,21654.309559452493
62763,738215.7413470084,29646.924169363974,29345.179187705005,26983.181224003365,21654.309559452493
62764,738215.743100632,29646.924169363974,29345.179187705005,26983.181224003365,21654.309559452493
62864,738219.7843382553,35719.69723817084,34463.41661527907,27750.851465829368,23605.811778045754
62888,738220.7699196703,32793.4520308655,32873.09732556375,32793.4520308655,31810.65046215875
62899,738221.0661246327,32793.4520308655,32873.09732556375,32793.4520308655,31810.65046215875
62931,738221.9982013818,32793.4520308655,32873.09732556375,32793.4520308655,31810.65046215875
62935,738222.2170322121,36923.7789860918,32100.32031485246,35463.04137570716,22551.526538037688
62951,738222.6071596001,33918.27685012621,31694.958656184008,24205.292900488974,25541.26059273827
62955,738222.7032003547,37031.991236937705,38101.37118075438,37031.991236937705,27413.859192749336
62956,738222.7276543528,37031.991236937705,38101.37118075438,37031.991236937705,27413.859192749336
62958,738222.7566359526,35465.34842935548,30092.044603524326,24598.436972424497,25746.998142174732
62962,738222.9288242621,35465.34842935548,30092.044603524326,24598.436972424497,25746.998142174732
62984,738223.7007411008,33364.542650971634,32808.91517043488,26268.185069414096,29681.694611656105
62986,738223.7314983627,35570.81917836515,27671.370781367386,23798.990410590333,24168.046053683087
62988,738223.7735628219,35570.81917836515,27671.370781367386,23798.990410590333,24168.046053683087
63032,738226.1488313738,31895.098245953937,31897.755474961836,24687.826511186893,30235.83831865667
63062,738227.488957873,30605.4836207009,27064.21800088119,33918.30540809915,23769.73696661914
63064,738227.6798201115,29368.59634846865,29622.78897663524,21082.344979933634,24164.95347400657
63079,738228.3635255279,27719.01847303836,27795.576122786115,29137.339480352948,28950.209064284947
63142,738230.4269204454,38312.57784821364,34780.54476431469,35549.8566811755,25364.081532925455
63171,738231.3983206091,33278.78648699414,33278.78648699414,31245.92606561724,33168.5776851254
63182,738231.8349015617,33278.78648699414,33278.78648699414,31245.92606561724,33168.5776851254
63187,738232.0887472217,33278.78648699414,33278.78648699414,31245.92606561724,33168.5776851254
63209,738232.736401984,33278.78648699414,33278.78648699414,31245.92606561724,33168.5776851254
63211,738232.9215472455,33278.78648699414,33278.78648699414,31245.92606561724,33168.5776851254
63227,738233.3820407197,31705.57645474326,22769.936339830543,32876.760362787485,19716.004857476823
63252,738234.8647715517,31705.57645474326,22769.936339830543,32876.760362787485,19716.004857476823
63273,738235.4099855076,36245.365270486385,32800.648365093184,33173.15893677077,25350.185291947593
63330,738236.9612557945,34665.41538044913,27944.188625790906,35070.69583148921,24868.897655112774
63345,738237.3770044588,32123.239560908314,31258.068055404787,27723.7811294625,29354.197890129686
63392,738238.8849403852,32123.239560908314,31258.068055404787,27723.7811294625,29354.197890129686
63395,738239.0820862408,32123.239560908314,31258.068055404787,27723.7811294625,29354.197890129686
63396,738239.0822546156,32123.239560908314,31258.068055404787,27723.7811294625,29354.197890129686
63400,738239.118628509,32123.239560908314,31258.068055404787,27723.7811294625,29354.197890129686
63461,738240.9742120425,32123.239560908314,31258.068055404787,27723.7811294625,29354.197890129686
63490,738242.049270709,32123.239560908314,31258.068055404787,27723.7811294625,29354.197890129686
63494,738242.2171510856,33465.731320923325,38769.07060732058,24142.03392460771,27697.834927102893
63511,738242.6794283679,32237.51959632336,37686.401839064514,23419.092364205273,26514.228724377317
63607,738245.7868347099,32237.51959632336,37686.401839064514,23419.092364205273,26514.228724377317
63643,738246.4738564894,39946.087130841566,38462.17578361942,30422.42854862021,27249.72724869296
63644,738246.4883560293,38683.38371621744,34439.94518208884,29752.61967928977,25188.08939328866
63662,738247.0397151904,38683.38371621744,34439.94518208884,29752.61967928977,25188.08939328866
63681,738247.5252441651,38683.38371621744,34439.94518208884,29752.61967928977,25188.08939328866
63686,738247.7564948865,38683.38371621744,34439.94518208884,29752.61967928977,25188.08939328866
63693,738248.2911653529,38683.38371621744,34439.94518208884,29752.61967928977,25188.08939328866
63710,738249.2246244433,38683.38371621744,34439.94518208884,29752.61967928977,25188.08939328866
63738,738249.9299551047,38683.38371621744,34439.94518208884,29752.61967928977,25188.08939328866
63740,738249.9588695366,34261.4591328745,34261.4591328745,32470.55813515926,28118.46856534801
63768,738250.6510255445,41639.86818667045,31561.78961105242,31927.356409810152,28401.456781135694
63771,738250.754306176,41639.86818667045,31561.78961105242,31927.356409810152,28401.456781135694
63783,738251.1174256885,41639.86818667045,31561.78961105242,31927.356409810152,28401.456781135694
63794,738251.4531325073,33963.08380215181,29449.871218301618,24881.634759540222,24580.580465985244
63795,738251.4554896131,33963.08380215181,29449.871218301618,24881.634759540222,24580.580465985244
63803,738251.8872982711,36239.313204102094,28673.700551860267,27985.019853059657,24772.8780498179
63847,738253.3870892553,30597.807862072532,28662.780478632212,26975.621475020285,24159.009887585526
63867,738253.9681552271,30597.807862072532,28662.780478632212,26975.621475020285,24159.009887585526
64064,738255.7779665717,27365.799302446194,27365.799302446194,35315.80619659201,36726.49654769207
64071,738255.8898886585,27365.799302446194,27365.799302446194,35315.80619659201,36726.49654769207
64083,738255.9935810979,27365.799302446194,27365.799302446194,35315.80619659201,36726.49654769207
64096,738256.2809202969,27172.518816191612,27172.518816191612,27172.518816191612,41015.135339490735
64100,738256.325702117,28624.756987933695,29494.07188389007,29483.630230746825,28681.157015159948
64102,738256.3700969107,24005.40352423073,28907.658096071682,39351.57956009775,26176.359470499872
64110,738256.5000202203,27335.373634422205,27335.373634422205,27335.373634422205,35149.45464491017
64158,738257.9665692351,27917.11035628923,25238.138790109693,31999.520969025216,21714.203606520907
64237,738259.7578394104,25278.71295657061,25812.294429731646,34235.716791754785,23556.693291872263
64243,738259.8078558245,25278.71295657061,25812.294429731646,34235.716791754785,23556.693291872263
64360,738262.792916842,26755.882811499247,26639.21537109518,32714.893579136533,25084.315192156122
64372,738263.0953391588,24949.57985634297,24215.92341757203,31433.64652320078,23278.01223699985
64454,738265.5982874085,24525.940256178845,21692.64426888742,30064.69726109561,21692.64426888742
64468,738265.9382867919,22968.250458840997,21529.148695640262,25464.257845390093,21529.148695640262
64473,738266.1109376968,24513.851634638722,21816.43768190408,34339.274653390115,24666.801550746146
64492,738266.6096105389,19923.41148745058,15970.69694757271,28484.013906737604,15970.69694757271
64497,738266.7785722245,19923.41148745058,15970.69694757271,28484.013906737604,15970.69694757271
64538,738267.7980915187,19923.41148745058,15970.69694757271,28484.013906737604,15970.69694757271
64550,738267.9626370968,19923.41148745058,15970.69694757271,28484.013906737604,15970.69694757271
64551,738267.9771677476,19923.41148745058,15970.69694757271,28484.013906737604,15970.69694757271
64554,738267.9990596204,19102.815502868085,17315.429775832774,22876.588622693565,17315.429775832774
64576,738268.5049865243,19102.815502868085,17315.429775832774,22876.588622693565,17315.429775832774
64593,738268.9495155715,19102.815502868085,17315.429775832774,22876.588622693565,17315.429775832774
64617,738269.482398286,18385.61009974014,18583.61706796984,22171.499228410885,17747.272287324726
64626,738269.6235931899,18385.61009974014,18583.61706796984,22171.499228410885,17747.272287324726
64633,738269.7539914096,18418.937653561214,18796.97926815897,23097.734303111953,13984.53278434537
64662,738270.3479937286,18418.937653561214,18796.97926815897,23097.734303111953,13984.53278434537
64665,738270.3768872964,24661.18794330127,18567.567310474158,32086.983549365377,19699.029628432774
64672,738270.5054995116,19806.608750850624,18783.507560496237,27171.74613371424,13970.370108652525
64702,738271.0818223852,19806.608750850624,18783.507560496237,27171.74613371424,13970.370108652525
64731,738271.868932792,19806.608750850624,18783.507560496237,27171.74613371424,13970.370108652525
64802,738273.60673475,19806.608750850624,18783.507560496237,27171.74613371424,13970.370108652525
64811,738273.8527422015,23946.15691040746,23473.17951209121,23682.586415332942,22640.3609636668
64812,738273.8545274674,23946.15691040746,23473.17951209121,23682.586415332942,22640.3609636668
64813,738273.8550195878,23946.15691040746,23473.17951209121,23682.586415332942,22640.3609636668
64814,738273.8557148882,23946.15691040746,23473.17951209121,23682.586415332942,22640.3609636668
64815,738273.8602739539,23946.15691040746,23473.17951209121,23682.586415332942,22640.3609636668
64816,738273.8624389801,23946.15691040746,23473.17951209121,23682.586415332942,22640.3609636668
64817,738273.8663429039,23946.15691040746,23473.17951209121,23682.586415332942,22640.3609636668
64820,738273.8739266775,23932.56065242046,23459.583254104215,22752.203781804972,20676.073739386266
64821,738273.8763869475,22662.646847606964,22189.66944929072,19702.72205276475,19537.045532929274
64824,738273.8841692769,22662.646847606964,22189.66944929072,19702.72205276475,19537.045532929274
64831,738274.174584587,22662.646847606964,22189.66944929072,19702.72205276475,19537.045532929274
64858,738274.6460812453,22662.646847606964,22189.66944929072,19702.72205276475,19537.045532929274
64860,738274.6592490296,22662.646847606964,22189.66944929072,19702.72205276475,19537.045532929274
64862,738274.6975851479,22662.646847606964,22189.66944929072,19702.72205276475,19537.045532929274
64867,738274.7119106643,23331.326151925234,26010.059739723434,13257.922165464815,15303.17255705776
64868,738274.7156233888,23331.326151925234,26010.059739723434,13257.922165464815,15303.17255705776
64870,738274.7183200311,22323.688503382647,24027.519908996397,11326.067719002844,14586.161252624777
64871,738274.719099885,22323.688503382647,24027.519908996397,11326.067719002844,14586.161252624777
64872,738274.7201370907,21912.95128000328,21822.921484056456,10208.319026689513,13936.104821881858
64873,738274.7204488632,21912.95128000328,21822.921484056456,10208.319026689513,13936.104821881858
64874,738274.723839552,19901.947272443842,19968.08254948293,10018.656723320622,13321.833107640978
64878,738274.7422869736,17893.515025092398,17680.704980118393,8862.577936238229,11346.370661371606
64879,738274.7490615643,16352.775453724089,19077.94070424859,9408.767473756165,12672.186539949507
64880,738274.7499581105,15948.680047999522,16228.683025845425,8143.972675341815,12190.416140746638
64882,738274.7851994298,14982.837499401876,13655.692238690563,7802.178839481686,11771.865364492505
64895,738274.9155882318,12172.99700167725,10462.949006930554,7496.210942019225,11386.86490628056
64896,738274.9303722624,12172.99700167725,10462.949006930554,7496.210942019225,11386.86490628056
64899,738274.9759892332,12172.99700167725,10462.949006930554,7496.210942019225,11386.86490628056
64901,738274.984052088,12172.99700167725,10462.949006930554,7496.210942019225,11386.86490628056
64906,738275.1714381876,12172.99700167725,10462.949006930554,7496.210942019225,11386.86490628056
