Event_ID,UTM_Easting[m],UTM_Northing[m],Depth[m],Time[d.s],Magnitude
20667,297783.58,4088941.84,6.11,737314.109,1.55
20685,305903.43,4106204.95,6.86,737314.9329,1.07
20687,299042.41,4087627.14,9.02,737314.9474,1.1
20717,331927.28,4127839.38,6.13,737316.6279,1.22
20720,314341.68,4108785.06,5.59,737316.7879,1.48
20721,291142.32,4099493.55,5.59,737316.9189,1.25
20751,337213.16,4137234.25,3.44,737318.8764,1.16
20811,300579.84,4089294.45,6.2,737321.3921,2.57
20855,333252.46,4132061.62,7.63,737323.0944,1.04
20874,332980.06,4109405.48,1.62,737325.1434,0.23
20901,300298.48,4094041.3,8.04,737326.6707,1.34
20947,314944.27,4112119.85,6.12,737328.6804,1.58
20987,280189.81,4136734,8.76,737330.4631,1.98
21006,298966.49,4088961.48,7.37,737332.0127,1.2
21053,291396.65,4094409.37,7.45,737333.7193,1.2
21071,358871.47,4148540.83,4.68,737334.6211,1.64
21073,316290.2,4121463.8,6.05,737334.6387,2.23
21083,305796.58,4105426.63,5.9,737335.0661,1.44
21091,293675.95,4091211.28,7.45,737335.3784,1.39
21093,329635.11,4131911.68,4.24,737335.4247,1.57
21108,359089.84,4147671.67,6.56,737335.9033,1.95
21109,356307.44,4151827.96,6.38,737335.9041,1.66
21162,303339.35,4110522.28,5.92,737338.0539,1.34
21211,314808.58,4126321.23,5.97,737340.9762,1.64
21266,309105.02,4119209.42,6.17,737343.5081,1.39
21328,331913.77,4142725.31,6.73,737346.8821,0.88
21342,313709.87,4124745.98,5.9,737347.4674,1.95
21343,314455.06,4122486.59,5.68,737347.4945,1.42
21370,319771.38,4144093.37,6.63,737349.6526,1.44
21395,315071.94,4110712.01,5.99,737350.7594,2.07
21412,341395.26,4122747.58,4.3,737352.125,2.84
21416,297138.53,4099730.91,6.66,737352.3359,1.47
21460,325866.76,4136392.9,4.93,737355.4679,1.45
21522,347116.53,4129096.55,6.81,737360.093,0.97
21525,368070.89,4153085.66,7.34,737360.1761,1.96
21540,310199.67,4131950.11,7.18,737360.7139,1.26
21564,341206.85,4127411.05,6.26,737362.8045,0.74
21647,336880.18,4126321.34,4.14,737366.772,0.71
21711,301790.22,4118215.65,3.81,737369.2351,1.74
21751,365358.29,4127469.91,4.88,737370.6172,1.24
21800,336988.15,4141794.22,5.21,737372.4944,1.66
21805,337610.64,4123825.76,5.38,737372.6472,0.8
21808,317622.54,4128624.64,7.11,737372.8357,0.84
21809,339665.91,4116249.41,3.65,737372.8768,1.72
21827,317637.59,4156248.22,6.91,737373.4643,1.53
21851,296842.2,4114983.66,5.04,737374.6823,1.56
21857,336990.52,4132396.23,5.4,737375.2339,1.01
21882,329401.32,4135718.82,5.74,737376.541,1.38
21921,310632.51,4133358.55,3.32,737378.4554,1.42
22021,332056.5,4143257.79,5.52,737385.042,2.75
22023,357644.48,4124276.89,5.99,737385.071,0.7
22096,335166.36,4147537.98,5.09,737392.7054,1.36
22097,333867.36,4146022.86,5.91,737392.7066,0.91
22099,334992.68,4147337.84,4.69,737392.9595,1.12
22111,374813.51,4126187.91,5.98,737394.731,1.51
22150,337327.08,4125809.07,5.4,737397.7449,0.87
22162,336008.97,4130717.04,5.51,737398.7979,1.12
22206,337955.96,4126915.51,9.96,737401.5148,0.77
22220,318760.72,4150643.51,4.72,737403.4604,1.6
22266,337770.5,4122629.92,4.52,737407.09,1.06
22274,298431.38,4089229.85,6.36,737407.9389,1.32
22305,330711.86,4176035.59,7.04,737410.1306,1.43
22321,292290.28,4115668.54,4.15,737410.9358,1.1
22367,327155.34,4100037.02,6.94,737413.0549,1.23
22443,337582.51,4127408.67,5.72,737415.6641,0.81
22479,319634.13,4131067.71,6.13,737418.808,1.55
22487,313801.69,4119507.72,5.67,737419.8559,1.31
22696,341219.05,4142897.18,6.8,737421.9734,0.88
22733,319042.09,4158482.53,9.01,737423.4658,1.73
22751,333140.86,4132711.3,5.41,737424.6219,1.1
22776,373177.61,4135115.59,0.33,737426.0349,1.42
22909,324197.95,4093837.71,7.61,737434.6914,1.68
22947,293356.71,4117580.73,2.65,737438.3549,1.44
22971,325747.19,4134524.39,5.47,737439.2819,2.29
22993,287887.12,4100489.41,7.22,737440.3148,1.5
23081,295494.71,4104104.4,6,737447.3858,3.73
23085,290976.96,4106699.34,5.09,737447.5568,1.83
23091,294394.74,4105101.02,5.41,737447.8528,1.9
23095,293818.32,4105983.07,6.26,737448.4705,2.04
23427,339433.45,4143713.01,1.87,737448.9099,2.02
23544,331087.59,4150162.13,6.52,737448.9668,3.06
23545,330457.72,4150012.88,5.56,737448.9678,2.47
23851,334656.15,4143549.4,3.42,737449.1251,1.71
23914,340130.93,4148391.45,4.33,737449.1587,1.68
24083,352887.01,4162196.78,7,737449.2606,1.41
24254,330714.07,4149664.32,6.34,737449.3797,1.98
24975,339929.81,4144281.42,3.23,737449.8905,1.56
24984,319107.29,4112543.3,6.4,737449.8956,1.74
24990,320212.76,4148414.96,3.94,737449.9003,2.2
25143,314576.83,4115782.49,6.8,737450.0095,1.5
25588,301811.6,4114506.72,8.09,737450.3857,1.37
25817,364038.89,4122111.11,11.78,737450.6507,1.87
26228,353078.26,4137007.86,4.93,737451.0842,1.18
26344,336883.66,4130741.91,8.36,737451.1933,1.11
26765,281909.82,4112385.89,7.58,737451.7775,1.03
27501,327880.85,4138582.59,4.74,737452.8856,2.14
28406,298287.05,4141914.76,6.52,737454.6505,1.58
28418,327603.37,4141215.02,4.68,737454.7298,1.87
28704,338383.73,4146290.79,2.04,737456.0489,1.41
28901,342573.62,4123271.48,4.04,737456.883,1.3
28907,332662.67,4141752.19,2.49,737456.9016,1.56
28909,333661.21,4142235.95,2.45,737456.9032,1.82
28965,372381.18,4125581.04,5.68,737457.021,1.65
28985,333195.09,4144014.06,3.04,737457.054,1.82
28991,293140.79,4104213.45,5.72,737457.0766,2.53
29059,327070.63,4136501,4.85,737457.3178,0.86
29180,372810.24,4125146.72,5.88,737457.7364,1.59
29270,336911.91,4147381.73,6.3,737457.9889,3.51
29276,371718.43,4125804.33,4.8,737458.0018,1.49
29280,336747.71,4148042.29,6.79,737458.0159,0.88
29296,336187.18,4148828.19,5.39,737458.0517,1.38
29458,338819.46,4146834.01,5.15,737458.5331,1.45
29552,296652.37,4105785.33,7.14,737458.9184,1.45
29673,336547.13,4130216.36,4.47,737459.3803,1.72
29830,318840.68,4142285.62,8.39,737459.8902,1.35
30462,337589.37,4139145.63,4.73,737464.9129,1.6
30506,354414.6,4137413.99,6.44,737465.3159,1.47
30530,336718.73,4130432,5.7,737465.6086,1.48
30546,335873.91,4129091.02,5.21,737465.724,1.6
30549,336252.09,4130472.42,5.6,737465.7489,2.04
30591,332754.39,4132583.48,7.66,737466.026,1.46
30653,350242.39,4127613.36,8.12,737466.3683,1.11
30862,336588.45,4147677.12,5.52,737467.6615,2.95
30887,335784.23,4146060.35,5.31,737467.7807,1.69
30893,336578.12,4129637.24,5.95,737467.8084,2.71
31001,334138.25,4130245.06,6.26,737468.528,1.72
31017,334423.62,4134217.38,5.87,737468.6479,0.82
31020,335241.76,4129345.63,5.64,737468.6547,2.04
31023,334793.23,4129983.71,6.32,737468.697,1.43
31025,335188.77,4135236,6.87,737468.7122,0.88
31042,335848.85,4130210.59,5.74,737468.764,1.73
31073,336093.95,4133245.45,6.06,737468.911,0.72
31075,290619.58,4106065.9,4.75,737468.9246,1.69
31086,333936.59,4132152.13,7.36,737468.9524,1.17
31127,291010.08,4107709.55,4.53,737469.1419,1.53
31173,333641.4,4132206.28,6.86,737469.4146,1.33
31272,290229.43,4104491.09,4.13,737470.1697,2.14
31303,335005.65,4129739.32,6.78,737470.4062,2.53
31306,335357.18,4129848.95,5.53,737470.4192,2.18
31406,336141.89,4147241.34,5.93,737470.9877,1.71
31420,335406.98,4129549.5,5.7,737471.0452,2.02
31513,334893.01,4130682.36,6.35,737471.5885,1.33
31524,336477.18,4132064.49,5.14,737471.6262,1.58
31525,335657.41,4129496.19,5.22,737471.6285,1.71
31608,298114.02,4141272.42,7.52,737472.0614,1.6
31625,335906.26,4131977.2,5.55,737472.1458,1.2
31789,334252.2,4130465.03,6.02,737473.0968,1.14
31954,362059.14,4134059.29,3.96,737473.9552,1.42
31955,360971.87,4135399.08,4.57,737473.961,1.99
31988,359767.89,4135088.68,5.66,737474.0928,1.16
31993,335440.11,4137969.05,4.54,737474.1122,1.52
31994,361812.9,4137499.78,3.52,737474.116,1.99
32004,363471.17,4135024.62,6.57,737474.1633,1.32
32014,361459.83,4134312.58,5.22,737474.199,1.73
32070,361736.24,4134658.81,4.55,737474.5608,1.76
32274,374497.69,4128874.84,5.99,737476.0862,1.34
32277,337010.68,4146026.16,6.19,737476.0964,0.98
32289,367508.5,4112046.96,5.38,737476.1467,1.49
32340,300579.63,4088818.86,7.07,737476.62,2.13
32341,299647.44,4088847.47,7.28,737476.6218,2.06
32468,334273.76,4146307.59,6.27,737477.6927,3.06
32610,291733.02,4105510.86,4.42,737478.5887,1.34
32710,329409.67,4109091.68,7.41,737479.4278,1.62
32732,293184.48,4105161.99,4.87,737479.6725,1.74
32809,361760.85,4135397.1,4.81,737480.3917,1.72
32813,345171,4171302.92,9,737480.5005,1.92
32851,334666.86,4144767.86,3.82,737480.9222,1.67
32879,328461.95,4104357.3,6.45,737480.993,1.69
32937,334725,4143843.18,4.85,737481.3964,1.13
33037,334247.27,4146444.21,3.15,737482.0796,0.9
33258,335378.99,4144191.55,5.06,737484.0184,0.78
33277,373850.38,4129243.33,6.42,737484.1767,1.32
33360,324901.32,4141879.26,8.96,737484.9804,1.17
33394,359762.27,4133665.21,5.12,737485.2634,1.98
33417,332606.53,4148029.05,4.85,737485.5469,1.33
33442,335879.3,4137923.23,5.07,737485.9658,0.92
33479,333629.37,4149025.66,5.94,737486.2882,1.09
33507,358326.82,4145111.31,5.34,737486.4993,1.84
33581,332939.63,4139884.27,6.47,737487.0535,1.19
33586,333632.6,4141538.55,6.41,737487.0882,0.79
33590,362999.08,4135562.28,2.95,737487.0933,1.37
33591,332706.44,4140949.66,4.09,737487.0943,0.8
33592,334760.56,4139468.52,4.17,737487.097,1.17
33594,332892.16,4140667.77,6.46,737487.098,1.24
33595,333659.86,4141120.31,5.85,737487.1044,0.42
33599,332607.58,4139755.39,4.66,737487.1184,0.65
33601,332895.28,4140867.63,6.09,737487.1328,1.37
33669,361516.79,4133498.03,5.67,737487.7255,1.26
33820,360013.01,4134345.66,4.64,737489.6841,1.53
33821,359688.51,4134286.28,4.62,737489.6927,1.84
33899,329385.97,4130070.12,4.31,737490.3874,1.08
33902,330135.34,4129133.69,5.68,737490.4372,1.12
33935,358236.59,4133193.5,7.41,737490.7849,1.8
34019,325171.61,4140380.11,4.82,737491.7257,2.04
34066,361587.66,4136927.62,5.1,737492.1664,1.13
34097,292760.37,4105792.58,6.03,737492.5831,1.59
34098,293608.3,4105139.07,7.31,737492.5902,1.66
34248,350544.79,4120787.97,5.32,737494.0356,0.82
34303,324590.78,4095790.37,6.75,737494.6721,1.69
34323,327967.12,4144256.83,5.64,737494.9006,0.49
34332,325416.4,4139680.75,5.13,737495.0084,1.36
34334,344152.95,4100425.86,7.11,737495.0218,1.51
34341,317314.48,4114366.1,5.53,737495.0933,1.04
34412,301315.92,4112151.43,6.12,737495.8111,1.57
34445,310586.23,4132512.32,5.22,737496.1193,0.89
34497,357602.68,4146845.93,4.82,737496.852,2.34
34529,335201.53,4147240.69,6.05,737497.3634,1.35
34626,334824.41,4129883.53,6.82,737499.1455,0.78
34633,356810.36,4147909.55,2.15,737499.2215,1.03
34693,365147.04,4126850.95,4.46,737499.8911,1.98
34702,332549.92,4148399.49,6.68,737500.0367,0.56
34704,325385.36,4140614.52,7.64,737500.059,3.3
34705,328154.16,4143732.46,5.39,737500.0599,0.62
34716,325230.08,4140093.15,6.31,737500.1456,2.49
34718,324847.66,4140259.13,7.84,737500.152,1.04
34719,324714.99,4140537.76,5.53,737500.1544,0.81
34729,325290.1,4140544.36,5.4,737500.2597,1.5
34731,323930.14,4140866.77,7.09,737500.2899,0.76
34742,324183.41,4141332.21,6.98,737500.4067,0.5
34745,325228.44,4140941.05,5.03,737500.4407,0.84
34748,293614.04,4106094.65,5.71,737500.4546,1.55
34755,325262.87,4139365.7,5.52,737500.5722,0.93
34766,334336.38,4147885.12,7.45,737500.7726,1.51
34772,325458.92,4141798.42,5.88,737500.8588,0.57
34781,325234.76,4140151.44,6.61,737500.9705,0.86
34822,297164.15,4089037.21,7.45,737501.3582,1.9
34855,325182.64,4141249.06,5.37,737501.7255,0.92
34858,325261.42,4141150.06,5.44,737501.7576,0.79
34860,324873.41,4139569.68,6.63,737501.7673,1.42
34949,349764.75,4154274.29,8.71,737502.912,0.96
34966,324960.38,4140177.5,6.14,737503.1086,1.65
34976,324603.11,4140966.83,6.04,737503.2132,0.67
34995,360228.8,4132560.68,5.29,737503.4778,1.21
34996,324779.48,4140251.34,5.9,737503.4812,1.66
35005,325605.68,4138619.57,5.06,737503.5592,0.53
35009,333895,4126390.48,7.1,737503.5865,1.38
35098,325161.8,4141184.11,5.5,737503.9711,0.98
35119,325474.85,4139912.97,4.9,737504.0508,1.31
35158,316976.62,4150035.35,3.8,737504.3194,0.77
35160,317198.66,4150392.37,3.49,737504.3315,0.35
35186,324394.03,4099276.38,6.54,737504.5555,1.04
35214,328985.89,4136303.08,5.64,737504.7334,0.84
35219,325192.76,4140620.44,5.23,737504.7699,1.19
35273,325116.42,4140717.83,5.68,737505.1725,1.52
35279,325299.5,4141289.79,6.65,737505.2169,1.04
35310,356973.94,4148867.88,4.89,737505.5266,1.79
35319,325078.76,4140285.7,6.61,737505.6138,1.18
35325,334881.98,4140713.09,4.74,737505.6462,0.67
35333,333294.35,4141578.6,3.6,737505.7057,0.28
35361,333843.58,4144736.61,5.04,737505.9968,0.59
35365,325542.88,4141841.62,5.91,737506.0389,0.67
35366,323875.82,4140928.19,5.24,737506.0479,0.29
35371,325025.88,4140944.41,4.85,737506.0723,1.16
35391,293940.46,4105133.63,6.42,737506.1974,1.47
35396,325970.51,4141926.94,5.7,737506.2366,1.03
35397,294134.02,4104883.87,5.55,737506.2371,1.7
35419,324923.94,4140585.22,6.55,737506.4185,1.45
35420,324765.34,4140265.85,7.08,737506.4187,1.1
35421,324862.7,4141300.95,4.38,737506.4193,0.44
35473,325373.28,4139816.86,5.01,737506.9621,1.68
35501,320174.99,4142080.36,5.39,737507.2584,0.35
35504,294519.23,4108116.88,4.16,737507.2977,1.89
35520,325386.65,4141010.56,5.61,737507.5475,0.91
35638,332607.43,4135091.14,5.32,737508.9408,0.96
35639,332708.79,4134727.25,5.6,737508.9416,1.22
35642,330200.12,4143278.06,7.39,737508.9681,0.57
35658,325389.54,4140814.24,5.7,737509.0746,0.59
35814,324059.78,4139424.16,6.43,737510.6441,1.1
35914,306477.2,4142900.08,4.59,737512.032,0.26
35939,335082.59,4144368.79,4.73,737512.3637,2.2
35941,339476.39,4144003.21,3.17,737512.3745,0.52
36071,336981.63,4142634.05,4.92,737513.7296,0.5
36107,325343.34,4140151.17,5.77,737514.0682,1.11
36116,322297.62,4146940.29,5.17,737514.2915,0.8
36153,325316.36,4140444.9,5.34,737514.9493,0.81
36209,322535.28,4150607.22,3.25,737515.6344,0.28
36217,332225.08,4138112.47,4.17,737515.7729,0.6
36235,323335.87,4152419.52,4.61,737515.8327,1.31
36333,310940.51,4101568.61,7.24,737517.127,1.35
36482,323924.28,4094288.39,7.83,737519.1977,1.37
36540,340722.48,4147407.89,6.85,737519.8347,2.01
36547,333371.95,4144323.44,3.55,737519.888,0.36
36574,335599.83,4144886.83,5.29,737520.2894,0.81
36576,324896.39,4140631.53,4.92,737520.3161,1.6
36628,307850.55,4119131.87,5.55,737521.0293,1.73
36723,356996.73,4115108.65,1.38,737522.1786,1.38
36774,334610.72,4122754.39,6.19,737522.97,0.81
36815,333688.36,4123071.75,5.24,737523.4989,1.2
36916,331233.6,4137264.63,8.1,737524.432,0.61
36925,322936.47,4098257.03,6.39,737524.5525,1.4
36981,324391.13,4097514.77,6.19,737525.0893,1.89
36983,324563.69,4097276.09,6.06,737525.095,1.62
37001,324184.1,4097936.2,5.49,737525.257,1.67
37029,313371.44,4119942.55,5.61,737525.7361,1
37050,323884.58,4128794.31,6.1,737526.012,0.94
37113,325715.45,4141424.85,6.12,737526.8163,0.8
37126,315835.58,4152296.6,13.9,737526.9959,0.44
37127,298148.89,4139842.19,8.79,737527.0366,1.31
37128,298747.11,4140254.32,9.67,737527.0376,0.65
37149,322364.61,4152366.17,3.43,737527.3941,1.21
37157,312957.59,4120661.45,6.68,737527.7349,1.15
37166,313291.21,4120403.81,5.34,737528.0435,1.57
37248,323887.64,4140241.8,6.2,737529.4556,0.92
37291,321788,4154884.04,3.54,737529.9881,1.58
37294,321007.21,4153686.68,1.14,737529.9944,0.11
37314,321844.29,4154828.99,3.5,737530.1301,1.12
37317,312036.55,4133947.69,4.14,737530.1568,0.74
37339,329804.29,4164578.83,5.76,737530.3641,1.22
37379,321828.12,4154408.94,3.39,737530.7103,1.37
37383,321764.75,4154871.77,3.37,737530.7798,1.33
37409,318841.9,4157016.17,4.88,737531.2904,0.83
37410,325145.39,4150497.01,3.6,737531.3201,1.13
37424,321305.15,4153399.41,1.73,737531.5237,1.05
37436,296082.21,4123114.62,5.71,737531.7362,1.7
37452,325805.49,4141050.76,5.75,737531.9753,0.43
37479,324801.34,4141731.72,5.8,737532.4008,0.33
37481,320815.59,4153809.81,1.22,737532.4224,0.62
37484,332750.36,4140573.71,3.98,737532.4487,0.23
37487,302024.97,4146350.11,8.83,737532.4824,1.03
37502,321850.25,4148992.1,4.48,737532.6929,0.46
37623,316488.21,4123232.74,6.36,737534.7292,0.84
37682,332618.05,4130991.25,7.31,737535.4682,1.55
37805,320499.72,4156289.78,6.02,737537.0259,0.91
38053,324783.86,4119968.83,4.37,737541.0815,1.04
38210,342910.42,4097646.33,6.32,737543.732,0.89
38214,350033.73,4161296.04,8.7,737543.7762,0.9
38249,331600.55,4129243.76,3.51,737544.2971,0.96
38271,334067.94,4130120.03,6.2,737544.4449,1.32
38282,332421.39,4132496.9,5.29,737544.6095,0.7
38351,299365.29,4090482.1,7.64,737545.9666,1.17
38379,344123.34,4129401.77,6.52,737546.4454,0.86
38413,335081.41,4144300.11,4.65,737546.9786,1.39
38437,310266.51,4121809.07,3.71,737547.3671,0.96
38450,334905.47,4143788.1,5.01,737547.612,2.07
38457,334183.41,4144185.72,3.63,737547.7023,2.09
38497,284643.87,4127236.03,7.12,737548.4053,1.32
38501,299280.78,4142493.23,9.57,737548.533,1.35
38509,315794.95,4135984.33,2.22,737548.632,0.9
38530,311510.91,4131181.68,8.76,737548.9219,1.75
38541,312345.36,4129527.46,8.59,737548.9455,1.16
38545,309409.78,4131333.82,6.01,737548.9619,0.76
38548,344447.15,4152297.18,6.96,737548.9716,1.05
38555,308909.13,4131513.64,5.56,737549.0091,0.53
38574,312101.83,4131125.54,7.97,737549.1527,1.48
38575,308446.44,4133718.94,6.96,737549.153,1.06
38619,322794.5,4123504.88,5.69,737549.9553,0.96
38726,350425.23,4149428.16,7.15,737552.1547,1.16
38731,350326.74,4148515.37,6.34,737552.2261,1.62
38761,313450.45,4146181.96,6.67,737552.8765,0.77
38775,308848.64,4167703.99,7.86,737553.05,0.83
38872,333255.02,4134778.94,5.56,737554.8465,0.76
38884,315998.21,4111088.82,7.34,737555.3678,1.45
38972,295569.06,4114371.64,3.88,737556.88,1.52
39025,320337.03,4157702.28,2.66,737558.0413,0.51
39063,315197.04,4149722.97,3.26,737558.7356,0.05
39068,312539.97,4148125.22,3.98,737558.8778,0.81
39103,320399.98,4132167.22,6.78,737559.9101,0.78
39195,335875.52,4144678.6,5.3,737561.6407,0.64
39206,279336.19,4139029.03,8.58,737561.7982,0.99
39212,294411.86,4105354.85,6.88,737561.9394,1.56
39236,343329.57,4171400.23,5.86,737562.3847,2.52
39298,307741.54,4130884.58,5.94,737563.8389,0.5
39308,283073.58,4149306.88,8.45,737563.9358,0.85
39331,304426.95,4111268.33,7.13,737564.6361,1.79
39338,296715.79,4104317.52,5.68,737564.7203,1.29
39430,313039,4146859.51,4.04,737566.6271,0.43
39454,299295.39,4088162.15,7.39,737567.1056,1.31
39477,324439.07,4150511.44,2.44,737567.6517,1.02
39480,306834.64,4123666.91,5.06,737567.9112,1.56
39492,311867.49,4145436.65,5.34,737568.1673,0.94
39543,303976.32,4147967.9,8.76,737569.6945,1.44
39617,293725.85,4115635.34,3.58,737570.9549,1.11
39660,333302.28,4118833.1,6.84,737571.5184,0.34
39670,290320.48,4110906.88,5.42,737571.6452,1.18
39778,286532.21,4134873.19,6.96,737574.1739,1.48
39812,356801.78,4145021.95,5.25,737574.9298,1.69
39816,315344.04,4147095.52,5.13,737574.9596,0.26
39826,315644.87,4140258.34,5.16,737575.1035,0.39
39854,357485.95,4153113.22,2.16,737575.5761,1.55
39859,305460.76,4108115.4,7.54,737575.69,1.5
39888,338383.17,4171499.26,7.04,737576.2033,1.29
39903,334828.58,4144589.61,4.39,737576.5462,0.64
39917,325422.89,4139880.65,6.22,737576.9153,0.93
39946,326939.43,4144201.39,6.12,737577.2286,0.79
39971,335426.27,4145115.8,4.82,737577.9079,1.1
40098,326352.87,4143606.93,5.31,737579.1906,0.88
40149,295381.5,4114932.77,4.66,737580.2079,1.49
40220,335035.09,4145260.73,4.64,737581.5015,0.8
40461,342586.61,4147713.1,2.6,737582.423,1.7
40510,312967.01,4124069.78,6.08,737582.8468,1.17
40512,313350.24,4123810.25,5.42,737582.8498,0.67
40513,314019.47,4124044.4,5.83,737582.856,2.82
40546,334925.5,4145107.95,3.84,737583.0385,1.05
40555,325379.87,4140991.39,5.51,737583.097,0.63
40559,342929.43,4100510.54,7.22,737583.1188,1.13
40625,370960.41,4109356.03,5.71,737584.0113,1.21
40876,368274.56,4152120.23,5.32,737587.9012,1.63
40893,335132.5,4146202.53,4.24,737588.1747,1.4
40934,333429.04,4133984.83,6.63,737588.9304,1.07
40959,358513.33,4154041.94,2.59,737589.5948,1.77
41075,298579.38,4165751.8,5.81,737591.1168,1.14
41082,281100.13,4134420.29,7.47,737591.2295,1.79
41108,304912.29,4131697.96,4,737591.6941,0.44
41112,304611.01,4134627.41,4.94,737591.7851,0.95
41257,330763.5,4145739.99,10.52,737594.5493,2.51
41269,279604.14,4140571.82,6.77,737594.8593,1.85
41302,330482.53,4145841.72,10.59,737595.8956,1.43
41324,349847.69,4164540.86,9.75,737596.3424,1.32
41325,349801.5,4164744.49,9.63,737596.3431,1.55
41326,350632.85,4164353.3,8.75,737596.3455,1.38
41342,350850.43,4163673.09,8.09,737596.7487,1.41
41343,350122.18,4163695.89,8.03,737596.7503,1.38
41381,321936.04,4111074.39,5.23,737597.9037,1.45
41451,306116.6,4127742.21,4.34,737599.4483,1.56
41594,308098.25,4105333.72,6.16,737602.8367,1.62
41603,314291.48,4137217.33,2.86,737603.1827,0.99
41607,313105.15,4137126.21,2.76,737603.3925,1.12
41654,357086.77,4130307.85,5.15,737605.1169,1.41
41804,356151.13,4155420.56,5.93,737608.8829,1.69
41808,299417.26,4117510.19,4.7,737608.9603,1.51
41851,293345.07,4106150.52,7.31,737609.5971,1.65
41855,335040.78,4137458.12,6.05,737609.8236,1.25
41880,325449.87,4137577.26,6.05,737610.3196,1.81
41893,330839.3,4140350.14,10.56,737611.563,0.73
41914,325487.69,4137682.81,6.17,737612.1508,1.3
41915,314574.81,4147984.42,4.15,737612.2184,0.15
41929,325728.46,4136954.69,5.76,737612.4722,1.96
41932,325530.66,4137623.52,6.65,737612.5777,1.52
41937,325805.93,4137738,5.67,737612.6558,1.09
41939,325446.33,4137483.98,6.11,737612.6877,1.44
41983,310111.36,4103333.51,6.31,737613.6995,1.63
42027,325574.39,4137846.51,5.13,737614.9697,1.3
