GENIE_ID,UTM_Easting[m],UTM_Northing[m],Depth[m],Time[d.s],Magnitude,Scaled_E,Cluster
1879429,364094.14,4690900.25,7920,733438.3626,1.51,-6.12,4
1879449,368172.66,4693988.03,7440,733438.3645,1.54,-6,4
1879469,364220.52,4690620.09,9190,733438.379,1.62,-5.99,4
1879519,328269.7,4769880.58,2170,733439.0691,1.51,-5.61,4
1879539,338291.15,4756757.72,11920,733439.1689,1.61,-6,4
1879589,337701.4,4756327.19,11980,733439.1723,2.18,-6.26,4
1879629,374299.39,4685744.54,5270,733439.2445,2.47,-6.06,4
1879639,331125.78,4740862.71,2950,733439.2771,1.65,-5.84,4
1879649,362277.1,4712341.88,14280,733439.5713,1.54,-5.79,4
1879669,337971.69,4756365.25,12250,733439.7717,2.24,-6.04,4
1879689,337670.08,4756383.49,12080,733439.8767,2.49,-5.96,4
1879709,338293.77,4756868.77,11800,733440.1309,1.9,-5.71,4
1879739,325423.69,4764685.32,7070,733440.5674,1.9,-5.64,4
1879769,357746.75,4800256.69,2950,733440.716,1.59,-5.82,4
1879819,328997.07,4731225.74,13560,733440.7414,1.73,-5.83,4
1879839,357587.98,4799648.94,2810,733441.3767,1.63,-6.04,4
1879849,364907.84,4693361.62,8720,733441.5131,1.82,-5.94,4
1879909,378386.13,4765427.39,18520,733441.6221,2.01,-6.03,4
1879929,257368.85,4845607.19,10860,733441.9144,1.84,-6.02,4
1879949,364790.55,4691553.25,7390,733442.1105,1.62,-5.76,4
1879959,335437.67,4750091.99,9500,733442.6244,1.99,-6.15,4
1879979,316503.14,4755583.56,4000,733442.7066,2.2,-6.17,4
1880009,360515.82,4703134.5,7790,733443.0731,1.62,-5.83,4
1880069,357632.65,4799459.12,2650,733443.4316,1.72,-5.95,4
1880139,357359.54,4800353.73,3000,733443.5515,1.77,-5.97,4
1880359,338604.54,4696407.72,6580,733444.3027,1.83,-5.46,4
1880429,364940.27,4691628.12,6860,733444.4857,1.55,-5.13,4
1880439,366412.78,4691522.1,4440,733444.5896,1.61,-6.08,4
1880469,357992.48,4800373.74,2650,733444.7218,1.86,-5.59,4
1880479,399048.11,4665242.99,28310,733444.9082,2.41,-5.99,4
1880499,363859.6,4691549.08,8160,733444.9083,1.57,-5.85,4
1880549,361811.22,4692944.44,3320,733444.9155,1.5,-5.74,4
1880559,366069.41,4713078.73,13570,733444.981,1.56,-6.05,4
1880569,366978.05,4689622.98,12230,733444.9819,1.89,-6.36,4
1880579,367302.92,4713166.16,3880,733444.9821,1.59,-6.06,4
1880589,366928.6,4692656.41,6300,733445.1055,2,-5.32,4
1880599,373148.41,4731018.98,19170,733445.1352,1.77,-5.68,4
1880629,363437.68,4691879.44,7520,733445.4378,1.77,-5.99,4
1880639,374043.23,4747254.29,14600,733445.5152,2.17,-6.07,4
1880699,363316.34,4691992.89,7270,733445.7078,1.73,-5.99,4
1880709,365761.81,4691512.34,10320,733445.8983,1.69,-5.75,4
1880719,362764.5,4690315.23,8170,733446.1021,1.63,-5.48,4
1880779,376947.84,4766564,19340,733447.1036,1.73,-6.02,4
1880799,345955.56,4739970.91,8320,733447.3069,1.8,-5.73,4
1880819,357317.14,4800265.74,2860,733447.5973,1.55,-5.92,4
1880919,363412.98,4691879.92,7000,733448.0883,1.5,-6.11,4
1880929,314321.13,4805933.03,2050,733448.2774,1.65,-6.02,4
1880959,327130.56,4798725.02,680,733448.3804,2.87,-6.23,4
1881019,335470.82,4762702.88,14640,733448.5395,1.74,-4.49,4
1881049,358560.32,4703229.43,4010,733448.6612,1.95,-5.98,4
1881069,357394.92,4800108.55,2710,733448.6685,1.63,-5.79,4
1881099,361614.67,4703801.34,4010,733448.708,1.57,-5.6,4
1881109,328416.66,4748708.01,11230,733448.9972,1.94,-6.16,4
1881189,356508.78,4800005.07,2650,733449.4683,1.56,-6.02,4
1881259,364572.08,4691757.42,7280,733450.4109,1.54,-5.83,4
1881289,271922.06,4823933.13,3840,733450.5298,1.5,-5.99,1
1881429,264462.09,4836334.12,3950,733450.8759,2.14,-6.48,1
1881469,305324.03,4801484.63,3950,733451.072,1.57,-6.12,1
1881499,264581.8,4836752.49,4080,733451.2579,1.71,-6.8,1
1881509,264392.38,4836647.95,4000,733451.2661,2.61,-6.22,1
1881519,264214.24,4837321.47,3990,733451.2772,3.36,-6.11,1
1881529,264067.8,4836603.79,4000,733451.2834,2.64,-5.77,1
1881559,264650.23,4836861.29,4920,733451.2909,1.96,-5.34,1
1881569,264609.23,4836384.55,3630,733451.2958,2.27,-5.91,1
1881629,264480.86,4836867.25,3910,733451.2972,2.17,-5.89,1
1881669,264214.24,4837321.47,4690,733451.2975,1.75,-5.68,1
1881679,365484.57,4690373.53,8950,733451.2984,1.81,-5.28,1
1881689,264618.5,4837107.06,4000,733451.2994,1.91,-12.35,1
1881699,264625.25,4836839.93,3950,733451.305,1.77,-5.99,1
1881709,264445.23,4837001.95,5410,733451.3239,1.52,-6.2,1
1881719,264636.27,4836005.5,7910,733451.3409,1.61,-5.59,1
1881739,264613.13,4836495.62,5550,733451.3452,1.88,-6.18,1
1881779,264711.37,4836992.58,5200,733451.3496,1.57,-6.42,1
1881789,264558.77,4836786.66,3070,733451.3762,2.08,-6.39,1
1881799,365286.57,4690788.34,8780,733451.4375,2.65,-6.09,1
1881819,264697.34,4837282.21,4900,733451.531,1.53,-6.1,1
1881829,264716.95,4836692.13,4000,733451.5361,1.53,-5.52,1
1881869,264496.45,4836622.05,4000,733451.6318,1.81,-6.17,1
1881879,324293.79,4764825.38,8800,733451.6477,1.65,-5.37,1
1881889,365005.39,4691160.32,8610,733451.6522,2.07,-6.05,1
1881909,364210.89,4691397.85,7980,733451.6764,1.91,-6.25,1
1881919,364954.17,4691494.55,7740,733451.699,1.63,-5.92,1
1881929,368626.94,4704121.13,11050,733451.7345,1.66,-5.87,1
1881939,364209.49,4690475.9,9120,733451.7432,2.19,-6.12,1
1881949,364520.31,4691636.23,7510,733451.7752,1.61,-6.21,1
1881979,368621.49,4712108.05,15170,733451.9494,1.57,-5.85,1
1881999,368621.49,4712108.05,15170,733451.9494,1.53,-5.78,1
1882069,264864.6,4835608.25,3350,733451.9781,2.17,-5.85,1
1882079,264825.44,4836332.46,6030,733451.986,1.81,-5.79,1
1882099,264941.62,4836650.87,5760,733451.993,1.51,-6.23,1
1882109,264810.87,4836377.46,4220,733452.005,1.69,-6.08,1
1882129,264810.87,4836377.46,4220,733452.005,1.79,-6.34,1
1882149,264354.79,4836727.12,3880,733452.006,1.86,-6.37,1
1882169,329026.86,4768228.06,3100,733452.0148,1.57,-6.17,1
1882189,264705.9,4836837.09,4800,733452.0564,1.61,-6.14,1
1882209,262852.27,4833065.9,10800,733452.0628,1.57,-6.04,1
1882229,262961.9,4833195.47,10850,733452.0628,1.83,-6.06,1
1882259,264851.59,4836387.14,3680,733452.1076,1.69,-6.45,1
1882279,365046.88,4690748.52,9040,733452.1135,2.15,-6.15,1
1882289,365212.98,4691245.19,7810,733452.1239,1.66,-6.24,1
1882319,364721.03,4691365.76,7820,733452.2005,1.57,-6.26,1
1882329,262108.08,4854544.71,4000,733452.2493,2.69,-5.85,1
1882359,262586.03,4856651.79,11930,733452.2612,1.62,-5.93,1
1882419,362375.44,4693155.49,2130,733452.7759,1.65,-6.24,1
1882429,264180.01,4851646.22,8120,733452.8685,2.47,-5.65,1
1882439,264180.01,4851646.22,8120,733452.8685,2.41,-6.3,1
1882529,264132.25,4835912.04,4000,733453.0199,2.05,-5.97,1
1882549,264375.95,4836181.47,6410,733453.0542,1.57,-6.25,1
1882559,364578.17,4690368.78,8060,733453.1711,1.74,-5.99,1
1882589,364642.08,4689412.25,5890,733453.3206,2.14,-6.01,1
1882609,365845.19,4689844.53,10000,733453.8032,2.69,-6.17,1
1882649,366991.99,4689489.42,12590,733453.8599,1.58,-5.9,1
1882689,297968.55,4809181.51,7470,733454.1462,1.52,-5.72,1
1882779,341966.88,4800695.85,6510,733454.2114,1.51,-5.94,1
1882809,298988.89,4720885.47,4000,733454.3273,1.91,-6.4,1
1882839,364234.04,4687065.22,4960,733454.5291,1.91,-6.36,1
1882889,297985.41,4809203.24,8250,733454.6262,1.73,-5.29,1
1882939,335604.26,4682934.18,13170,733454.6303,2,-5.63,1
1882969,366660.97,4771811.73,18590,733454.6388,1.84,-5.93,1
1883009,357449.88,4800407.38,3020,733454.714,1.55,-6.34,1
1883019,329135.33,4730188.94,14820,733454.7257,1.55,-5.62,1
1883029,306223.57,4701209.01,17120,733454.902,1.59,-6.21,1
1883079,310639.76,4776792.88,12080,733455.2132,1.63,-6.15,1
1883149,365343.47,4688176.84,9270,733455.2559,2.99,-6.19,1
1883269,366291.6,4689058.43,8960,733455.3043,1.67,-6.06,1
1883339,377823.15,4695867.67,5930,733455.3255,2.33,-5.89,1
1883359,370533.24,4690278.36,8870,733455.3934,1.69,-5.41,1
1883409,264476.95,4836756.18,3290,733455.4134,2.09,-6.14,1
1883429,338484.82,4775642.8,13210,733455.4474,1.59,-5.56,1
1883439,338771.13,4773635.91,13420,733455.4933,1.71,-6.15,1
1883469,366592.78,4687997.43,10260,733455.5507,2.51,-5.98,1
1883559,264881.64,4836552.9,4100,733455.6236,1.83,-5.62,1
1883569,357725.93,4800423.79,2780,733455.6627,1.61,-5.57,1
1883579,357506.45,4799628.43,2830,733455.6933,1.63,-5.42,1
1883599,365988.34,4687420.24,11540,733455.7591,2.85,-6.19,1
1883629,364413.85,4692093.73,5020,733455.8613,1.65,-5.99,1
1883649,337806.83,4753880.19,8450,733457.0075,1.58,-5.58,1
1883679,299336.09,4802015.36,3740,733457.014,1.81,-6.16,1
1883749,366017.95,4689830.12,8520,733457.4632,2.01,-6.02,1
1883819,365930.53,4689998.41,5870,733458.1967,1.8,-5.95,1
1883829,368639.26,4746688.84,16770,733459.1009,2.67,-5.79,1
1883979,365694.87,4690169.55,7790,733459.7112,2.4,-5.95,1
1884159,362737.47,4682617.77,8680,733460.1585,1.71,-4.82,1
1884299,360452.27,4703246.86,4000,733460.2942,1.6,-5.69,1
1884389,349395.13,4742361.38,6770,733460.3062,1.57,-6.19,1
1884409,292773.36,4814975.31,8480,733460.4026,1.81,-6.41,1
1884439,358131.88,4795415.47,21680,733460.4505,2.03,-5.71,1
1884459,325109.95,4748846.89,12620,733460.4774,1.7,-6.36,1
1884469,336281.64,4777795.51,9540,733460.5017,1.97,-5.98,1
1884499,310558.33,4785853.34,7590,733460.7057,2.13,-6,1
1884519,365123.14,4690858.13,8210,733460.7072,1.51,-6.15,1
1884539,295784.02,4809302.87,8080,733461.1466,1.53,-6.03,1
1884559,386956.17,4759826.28,14880,733461.2415,2.77,-6.32,1
1884669,349350.09,4749639.62,7150,733461.3203,1.97,-6.23,1
1884709,353937.32,4782627.21,13330,733461.344,1.95,-5.98,1
1884719,255151.4,4853740.55,6670,733461.444,1.99,-5.43,1
1884749,374592.35,4737913.13,14820,733461.5713,1.86,-5.98,1
1884809,387215.45,4757244.94,15580,733461.7257,1.95,-5.68,1
1884949,263885.26,4836465.66,3640,733461.7455,1.9,-6.17,1
1884959,375068.21,4790649.34,29820,733461.7927,2.6,-5.96,1
1884979,338141.47,4753872.29,8900,733462.0322,1.6,-6.28,1
1884989,298467.92,4735960.7,4000,733462.1124,1.53,-6.14,1
1885029,322250.95,4755543.37,5540,733462.4303,1.52,-4.64,1
1885129,373532.77,4731434.06,19300,733462.7215,1.61,-5.93,1
1885199,373070.2,4731220.37,19000,733462.7527,2,-5.99,1
1885209,366274.31,4689447.54,8990,733462.7891,1.67,-5.98,1
1885249,373773.85,4731629.6,18260,733463.0562,2.05,-6.12,1
1885269,314347.75,4814257.11,28650,733463.3446,2.2,-5.91,1
1885299,358527.48,4800751.41,3810,733463.724,1.68,-6.4,1
1885349,366118.48,4689917.06,8700,733463.9482,1.63,-5.82,1
1885429,366046.64,4689607.41,8280,733463.9861,1.62,-6.03,1
1885479,354476.71,4798281.83,10,733464.7205,1.61,-6,1
1885489,366428.25,4688878.1,8560,733464.8776,1.89,-6.19,1
1885619,300143.66,4738668.37,4000,733464.9106,1.53,-6.21,1
1885639,357351.35,4799965.03,2670,733465.721,1.75,-6.09,1
1885649,313217.66,4849134.24,18180,733465.7397,1.55,-5.18,1
1885659,330967.74,4686366.37,10790,733465.9179,1.65,-6.34,1
1885839,326163.97,4765577.7,3390,733466.2309,2.73,-6.11,1
1885849,326055.02,4766102.77,2340,733466.2338,1.55,-6.39,1
1885899,370155.87,4686808.62,12350,733466.3724,1.74,-5.97,1
1886009,350254.17,4744253.61,6790,733466.5165,1.58,-5.61,1
1886079,225062.72,4871449.76,7510,733466.7832,1.53,-6.2,1
1886169,326792.93,4768839.95,3150,733467.1185,1.52,-11.76,1
1886199,299621.91,4738183.35,4000,733467.9095,1.66,-6.39,1
1886289,299968.77,4738284.43,4000,733467.9364,2.29,-6.2,1
1886349,299894.11,4739097.96,11380,733467.9752,1.59,-5.51,1
1886379,241458.51,4870788.95,2790,733468.0454,1.75,-6.13,1
1886389,379157.41,4683015.65,12250,733468.5634,1.67,-5.92,1
1886399,299952.02,4739118.51,11070,733468.5881,1.83,-6.14,1
1886419,355016.38,4798481.36,0,733468.7088,2.01,-6.71,1
1886509,299283.24,4778240.55,8080,733468.8437,1.96,-6.28,1
1886519,366317.04,4690390.91,7800,733468.886,1.63,-6.06,1
1886559,343641.05,4732790.04,5210,733469.3091,1.69,-6.12,1
1886619,336231.38,4740861.73,9070,733469.6552,1.59,-6.43,1
1886639,253497.44,4851499.3,3610,733469.7991,1.71,-6.1,1
1886689,253522.06,4851075.75,2840,733469.9347,2.09,-6.15,1
1886739,253089.68,4851369.82,9690,733469.9517,1.56,-6.32,1
1886819,254105.66,4851165.39,4000,733469.9573,2.23,-6.25,1
1886889,386079.03,4758574.48,13160,733469.9696,1.73,-5.91,1
1886909,253491.27,4851332.7,2430,733470.0644,1.77,-6.37,1
1886919,253138.83,4850956.47,4000,733470.21,1.74,-5.94,1
1886929,255760.04,4846166.38,4030,733470.2175,1.66,-6.02,1
1886949,253838.58,4851353.22,2530,733470.2389,1.63,-6.17,1
1887009,356327.59,4795286.83,20030,733470.2837,2.16,-6.5,1
1887019,253260.57,4851196.65,3280,733470.3564,2.23,-6.3,1
1887199,327224.94,4764972.97,2250,733471.0855,2.37,-5.63,1
1887229,254343.72,4851501.39,1630,733471.3014,2.15,-6.08,1
1887259,358651.55,4719035.62,4000,733471.3675,1.68,-6.02,1
1887279,358806.33,4717366.11,12640,733471.4145,1.99,-5.9,1
1887319,254075.67,4851444.56,2000,733471.4171,1.86,-5.94,1
1887329,357309.64,4799910.35,2940,733471.4534,1.59,-5.78,1
1887339,341214.71,4804235.98,2560,733471.5651,1.72,-5.57,1
1887349,253296.57,4850427.88,4010,733471.6107,1.67,-6.57,1
1887359,309537.65,4693538.89,14280,733471.7887,2.71,-6.26,1
1887379,253270.86,4851474.33,3860,733471.937,1.59,-6.27,1
1887389,254071.98,4851344.59,2050,733471.9544,1.8,-6.37,1
1887409,253260.57,4851196.65,3440,733471.9754,1.74,-5.4,1
1887429,254648.31,4851456.8,1260,733472.0044,2.69,-6.51,1
1887439,254530.59,4851105.23,1510,733472.0139,2.51,-6.13,1
1887449,253448.62,4850833.78,4000,733472.0378,1.97,-6.42,1
1887459,253534.39,4851408.96,4000,733472.0402,1.79,-5.66,1
1887479,253633.02,4851460.92,4000,733472.0426,1.81,-6.75,1
1887499,253195.54,4851399.26,4000,733472.0432,1.66,-6.22,1
1887509,253249,4851319.43,3730,733472.0623,1.57,-6.4,1
1887519,253538.91,4851531.13,3230,733472.069,1.7,-6.23,1
1887529,253613.23,4851361.55,4000,733472.0969,1.55,-5.92,1
1887539,254463.21,4851463.62,8200,733472.106,1.83,-6.36,1
1887549,253037.46,4851482.98,4000,733472.1252,1.53,-6.19,1
1887569,254271.95,4851303.84,2050,733472.1361,1.79,-6.64,1
1887579,253306.16,4851339.55,2510,733472.1497,1.54,-6.24,1
1887599,253630.87,4850749.18,3690,733472.2187,2.08,-6.55,1
1887609,253753.99,4851245.12,4000,733472.2239,1.54,-6.28,1
1887619,253687.89,4851636.84,4000,733472.2335,2.03,-6.48,1
1887659,253724.02,4851524.29,4000,733472.2542,1.85,-5.73,1
1887669,254001.75,4851625.24,3530,733472.2721,1.51,-6.35,1
1887689,254043.64,4851668.18,6040,733472.2733,1.99,-7.78,1
1887699,254688.55,4851455.31,1570,733472.2998,1.55,-6.46,1
1887709,278207.28,4831261.13,6210,733472.3295,1.73,-6.59,1
1887719,253659.63,4851526.67,2490,733472.3503,1.51,-6.23,1
1887729,254530.59,4851105.23,1910,733472.5094,2.34,-6.38,1
1887749,253801.38,4851654.89,4010,733472.5126,2.02,-6.12,1
1887759,270604.09,4830338.44,20130,733472.5176,1.72,-6.46,1
1887819,236869.42,4857620.09,12950,733472.5401,1.52,-6,1
1887829,253920.7,4851394.67,4000,733472.584,1.58,-6.11,1
1887839,253404.28,4852247.95,4000,733472.6299,1.86,-11.68,1
1887849,252601.42,4851677.13,4000,733473.0103,1.74,-6.72,1
1887859,252635.47,4851509.03,4000,733473.0384,1.83,-6.49,1
1887869,252780.12,4851714.98,3870,733473.1078,1.73,-5.93,1
1887899,319191.24,4781817.34,9560,733473.6016,1.91,-6.64,1
1887919,253461.31,4851611.86,4000,733473.9633,1.89,-6.2,1
1887969,253125.55,4851902.36,4000,733474.0733,2.42,-5.59,1
1888019,254787.73,4851084.63,2000,733474.2226,1.53,-6.04,1
1888059,254844.61,4851316.1,1800,733474.3029,1.61,-6.13,1
1888109,253045.7,4851705.12,3560,733474.4445,1.65,-5.96,1
1888149,252848.83,4852046.1,3580,733474.5758,1.7,-6.55,1
1888179,253941.23,4851950.02,4000,733474.6993,1.94,-6.33,1
1888209,325483.19,4798400.55,10310,733475.5166,1.7,-6.08,1
1888239,357606.61,4800148.53,3450,733475.5901,1.77,-6.21,1
1888269,357371.16,4800520.14,3240,733475.7206,1.61,-6.29,1
1888479,254958.92,4851356.38,1340,733475.7348,1.81,-6.37,1
1888489,371927.69,4779531.79,16520,733475.8402,2.19,-5.77,1
1888499,347038.5,4740102.35,8160,733476.0137,2.23,-6.34,1
1888519,315593.97,4718712.83,14990,733476.0967,2.01,-5.89,1
1888529,259202.67,4867695.07,2720,733476.3253,1.84,-5.77,1
1888549,364962.39,4690639.07,6620,733476.3292,1.59,-5.31,1
1888559,316026.44,4817023.03,11540,733476.3957,1.87,-6.04,1
1888589,367145.38,4688453.47,9560,733476.476,2.55,-6.38,1
1888599,254714.48,4851065.09,2000,733476.953,1.99,-6.06,1
1888629,311107.22,4811012.73,10000,733477.0905,1.78,-6.22,1
1888649,340733.9,4736367.44,8600,733477.2157,1.72,-5.64,1
1888749,340778.95,4737255.26,8040,733477.2438,1.67,-6.25,1
1888799,331801.2,4750413.38,10520,733477.5291,1.65,-6.07,1
1888829,253237.11,4850563.55,8440,733477.5852,2.33,-6.04,1
1888839,340187.17,4764546.74,13130,733477.5856,1.91,-6.03,1
1888879,357708.79,4800379.7,2990,733477.732,1.53,-5.99,1
1888909,340394.9,4736930.81,8270,733477.8197,1.82,-6.07,1
1888919,367566.43,4688056.72,10340,733477.9138,3.25,-6,1
1888979,328515.91,4752683.67,10,733478.3307,2.21,-6.18,1
1889009,265219.41,4833749.8,29090,733478.5374,2,-5.26,1
1889019,357587.2,4800382.26,3780,733478.7169,1.6,-5.74,1
1889039,359527.7,4760700.45,21090,733478.9569,1.71,-4.99,1
1889079,358169.82,4760117.39,22790,733478.9824,2.32,-12.1,1
1889119,358744.47,4760294.38,23100,733479.0161,1.7,-6.25,1
1889209,346946.86,4712584.63,9930,733479.2255,1.59,-6.1,1
1889249,355661.51,4731084.25,4000,733479.3924,1.84,-6.19,1
1889319,358144.32,4759673.52,22900,733479.5262,2.15,-5.97,1
1889329,358317.05,4760136.56,23080,733479.5296,1.75,-5.99,1
1889349,366002.49,4689452.74,9260,733479.5485,1.66,-5.65,1
1889369,366200.35,4689026.85,9750,733479.5759,1.88,-5.9,1
1889379,358474.49,4760255.51,23710,733479.6302,1.84,-6.25,1
1889389,365645.81,4689759.49,9860,733479.6458,2.65,-6.52,1
1889399,358360.34,4760257.87,22790,733479.6965,1.91,-5.4,1
1889409,356154.32,4799734.82,2680,733479.7235,1.61,-6.32,1
1889419,359400.45,4801788.71,4310,733479.7259,1.73,-5.35,1
1889439,358236.89,4760204.88,22280,733479.754,1.71,-6.1,1
1889449,366331.22,4715162.09,14590,733479.8487,1.69,-6.26,1
1889459,309655.31,4812954.24,12060,733479.8614,1.52,-5.95,1
1889469,358056.72,4760564.13,22870,733479.9463,1.85,-6.43,1
1889499,358120.8,4760507.25,23320,733480.2341,2,-6.02,1
1889529,331410.94,4737800.04,12010,733480.2685,1.84,-6.59,1
1889549,365342.7,4691564.82,6360,733480.2697,1.5,-6.21,1
1889629,254333.47,4851223.72,2000,733480.449,1.65,-6.01,1
1889639,358099.99,4759896.64,22840,733480.7181,2.04,-6.28,1
1889689,335908.1,4821643.01,18480,733480.9757,1.59,-5.86,1
1889699,335413.58,4820599.38,19550,733480.9807,2.09,-6.13,1
1889779,366663.97,4687407.36,9360,733481.0481,1.7,-5.94,1
1889869,369043.9,4689939.5,9480,733481.1571,1.65,-6.44,1
1889879,369731.61,4689260.21,9820,733481.1837,1.51,-5.97,1
1889949,348340.77,4667950.2,28920,733481.5641,5.41,-6.26,1
1889989,291125.46,4821885.47,4010,733481.6153,1.71,-6.27,1
1890079,361467.45,4708803.16,15230,733481.9548,1.85,-9.87,1
1890119,365559.24,4687395.13,8650,733482.9124,2.03,-6.47,1
1890369,293116.58,4817710.61,3810,733483.0895,2.21,-4.89,1
1890379,289330.04,4828345.16,3830,733483.1661,1.64,-5.51,1
1890389,344818.63,4793485.03,4750,733483.3539,2.17,-6.19,1
1890399,366179.75,4690104.72,7730,733483.3745,1.59,-5.91,1
1890449,354282.66,4799441.55,760,733483.7156,1.59,-5.81,1
1890469,340452.5,4734818.43,9180,733483.8419,1.67,-6.27,1
1890509,344370.54,4752361.6,9810,733483.8839,1.57,-5.72,1
1890519,313812.05,4808636.77,9330,733483.8888,2.34,-6.74,1
1890559,359065.27,4760821.05,22220,733484.0939,1.66,-6.04,1
1890589,386551.94,4759055.39,17570,733484.2276,2.3,-5.54,1
1890609,388158.89,4761061.74,20690,733484.2325,1.53,-6.18,1
1890619,239359.7,4874842.75,3010,733484.2457,1.91,-5.89,1
1890629,342404.29,4709686.36,12460,733484.348,1.85,-5.84,1
1890639,258063.35,4829111.22,12930,733484.3897,1.8,-6.11,1
1890649,367075.01,4689087.96,9070,733484.3911,2.45,-6.46,1
1890659,354685.91,4776555.93,15650,733484.4751,1.8,-5.9,1
1890669,367574.4,4688478.67,10140,733484.5013,1.73,-6.3,1
1890679,337126.95,4771274.83,13900,733484.6377,1.61,-5.76,1
1890729,356934.19,4799029.42,2340,733485.2989,1.68,-6.24,1
1890839,355762.02,4797309.9,10,733485.7304,2.73,-6.03,1
1890919,262318.45,4861098.75,0,733486.283,2.2,-6.15,1
1890929,356221.58,4756680.56,15320,733486.4039,2.15,-4.98,1
1890969,313660.02,4811052.85,8470,733487.2029,1.63,-6.79,1
1891069,341068.93,4746626.16,5200,733487.7055,1.88,-6,1
1891079,341334.85,4744686.72,10080,733487.9167,2.01,-5.99,1
1891089,340950.69,4746462.23,6050,733487.9177,1.98,-5.76,1
1891099,344020.54,4747014.14,7270,733488.1567,1.74,-5.93,1
1891109,366577.39,4689352.9,9340,733488.2937,2.53,-5.68,1
1891119,334957,4741969.93,7000,733488.5056,2.08,-5.8,1
1891129,335048.99,4741712.17,9930,733488.6281,1.68,-5.88,1
1891139,334969.57,4742836.32,6640,733488.6327,1.8,-5.48,1
1891149,325567.27,4837518.56,8290,733488.6647,2.01,-5.8,1
1891179,325938,4779718.87,11540,733489.1953,1.73,-5.91,1
1891199,357198.97,4800046.02,2690,733489.4679,1.55,-6.2,1
1891219,327194.2,4737437.67,9980,733489.783,1.59,-11.72,1
1891289,360604.24,4758289.86,21730,733489.794,2.18,-6.14,1
1891319,253250.28,4850918.98,8700,733489.9359,1.65,-6.17,1
1891419,366849.22,4689347.73,9430,733490.3527,1.91,-5.81,1
1891509,360878.72,4770971.69,20460,733491.2004,1.88,-5.34,1
1891539,357071.86,4800170.92,3140,733491.3247,1.59,-4.78,1
1891569,305471.76,4783418.38,7320,733491.4158,1.76,-6.02,1
1891579,357670.6,4800491.62,2850,733491.7163,1.72,-6.22,1
1891589,366584.16,4689708.23,7880,733492.0907,2.24,-5.57,1
1891599,366617.94,4689318.8,8360,733492.2193,1.67,-6.19,1
1891699,358059.66,4800483.44,3030,733492.4623,1.75,-5.79,1
1891729,325748.83,4719028.28,20000,733492.8255,1.79,-5.96,1
1891779,331994.63,4766287.62,2830,733493.0719,1.63,-5.77,1
1891789,349461.17,4751725.94,5580,733493.1644,2.83,-5.98,1
1891799,365996.54,4689141.83,8500,733493.3052,2.29,-5.31,1
1891839,365535.73,4688317.55,10130,733493.3419,1.99,-6.19,1
1891939,339647.26,4731170.51,12900,733493.7878,1.67,-5.69,1
1891949,315742.98,4754036.96,8000,733493.8589,1.5,-6,1
1891959,367161.6,4689308.47,8940,733494.0713,2.39,-5.5,1
1892019,366759.45,4688960.65,10300,733494.4513,1.63,-5.58,1
