GENIE_ID,UTM_Easting[m],UTM_Northing[m],Depth[m],Time[d.s],Magnitude,Scaled_E
6088561,284721.17,4835329.15,5860,735860.3641,2.38,-6.23
6088871,284638.41,4834764.79,3420,735860.3765,1.54,-5.76
6088941,284173.23,4834613,5030,735860.4048,1.54,-6.32
6089111,285104.86,4834705.32,3840,735860.4166,1.51,-6.09
6089181,283785.3,4835103.61,5410,735860.4727,1.6,-6.24
6089501,284977.52,4834008.97,3290,735860.5079,1.69,-6.34
6089751,357549.19,4751831.18,9960,735860.5115,1.59,-6.24
6090561,301903.43,4817868.6,9590,735860.7193,1.8,-5.76
6090601,285292.89,4834777.12,4210,735860.7327,1.51,-6.28
6090671,284915.68,4835100.54,5200,735861.0063,1.83,-5.65
6091421,284945.03,4834254.61,3450,735861.1205,1.53,-6.05
6091821,285236.11,4835523.85,5870,735861.1722,1.77,-6.33
6092351,284312.16,4834664.11,6240,735861.3664,1.57,-6.1
6093391,318095.46,4783124.61,6360,735861.4727,1.82,-5.64
6093491,285167.71,4834147.4,3750,735861.5037,2.31,-6.06
6093621,266765.31,4851154.81,37210,735861.5041,2.2,-5.94
6093661,284756.83,4833927.12,3700,735861.5057,1.53,-4.99
6093691,284450.53,4834948.73,7000,735861.5073,1.51,-6.25
6093711,284922.82,4835322.67,6810,735861.5103,1.93,-6.26
6093761,285561.83,4834601.72,2510,735861.5195,1.84,-6.04
6093901,285405.39,4836018.73,7040,735861.5374,1.53,-6.14
6094101,343059.97,4788703.06,12570,735861.7536,1.61,-6.61
6095061,282019.14,4835916.96,16930,735861.8556,2.82,-6.12
6095481,284971.37,4834320.48,3510,735861.8632,1.71,-6.2
6095571,285449.6,4834627.56,3200,735861.8642,2.75,-6.08
6095591,284644.69,4834709,5240,735861.8771,1.65,-5.69
6095901,285143.37,4833892.47,3340,735861.8792,1.79,-6.18
6095971,337512.59,4772076.79,13010,735861.9633,1.69,-6.04
6096951,321547.96,4766163.34,2830,735862.0421,1.73,-5.98
6097341,284645.87,4833741.68,2260,735862.1916,1.91,-5.66
6097571,360864.4,4722990.14,8210,735862.2149,1.66,-5.1
6097701,255658.15,4856569.17,7730,735862.4376,1.55,-6.11
6098311,283485.05,4835057.72,5140,735862.4595,1.91,-11.42
6098501,283630.22,4834552.71,3790,735862.5427,1.5,-6.06
6098821,284182.17,4835390.99,3950,735862.5687,2.56,-6.74
6098901,360954.61,4698737.84,11660,735862.5819,1.92,-5.66
6099101,285477.48,4834237.53,2920,735862.6254,2.2,-5.71
6099141,285497.41,4834859.5,3160,735862.6433,2.13,-5.78
6099291,359923.42,4698203.01,12380,735862.6984,1.55,-5.84
6099541,285331.57,4834976,5430,735862.7304,2.41,-6.37
6099691,383032.55,4670066.17,11390,735862.8572,1.94,-5.78
6100281,285180.25,4833279.79,3970,735862.978,2.37,-5.25
6100451,338512.23,4716552.99,14010,735863.0251,1.86,-5.85
6100761,285552.22,4834301.84,2000,735863.0321,1.5,-6.11
6100851,285040.59,4833206.44,4000,735863.0893,1.89,-6.22
6101451,353162.27,4701930.13,18410,735863.1461,2.99,-6.19
6101641,360380.87,4696383.16,10690,735863.1755,2.03,-4.85
6101741,285199.75,4834390.97,3860,735863.2307,1.57,-6
6101961,276145.78,4815451.92,20,735863.3689,1.81,-6.17
6102471,360554.51,4697246.16,6330,735863.3816,1.93,-7.55
6102551,293058.26,4818446.12,4000,735863.4906,1.63,-5.96
6102991,357546.52,4799605.37,3000,735863.6109,1.81,-6.34
6103381,279041.93,4831333.62,6620,735864.0139,1.61,-6.17
6104381,286068.12,4835030.24,4370,735864.0655,1.52,-6.58
6104451,285530.63,4834636.08,4840,735864.1706,1.53,-6.14
6104851,285061.63,4833861.74,3460,735864.1952,1.93,-6.13
6105041,260299.19,4836682.17,4000,735864.3746,1.93,-6.06
6105491,284791.89,4834515.25,4590,735864.5125,1.68,-6.52
6105981,284790.04,4834960.04,6350,735864.5181,1.86,-6.06
6106101,295526.52,4803741.36,3890,735864.5221,1.51,-6.06
6106161,337073.76,4781310.11,12140,735864.7486,1.57,-6.29
6106841,304080.2,4809223.58,57530,735865.0155,2.07,-6.26
6107541,364222.45,4704694.29,10560,735865.017,1.59,-5.85
6107581,377544.26,4776184.64,22030,735865.0551,1.79,-6.22
6107671,285594.21,4834856.4,5080,735865.1383,1.91,-6.38
6107831,285335.72,4834853.57,5790,735865.1689,1.94,-6.04
6107991,340853.86,4700444.64,34010,735865.3108,1.87,-5.96
6108721,291930.32,4777671.91,28770,735865.3301,1.65,-6.26
6108761,303422.05,4831574.48,10710,735865.5502,1.59,-11.57
6110091,370419.98,4710774.65,12760,735866.0381,1.51,-5.38
6110501,332120.52,4743405.2,7910,735866.4885,1.51,-5.01
6111591,329185.81,4758589.74,10830,735867.0042,1.67,-5.47
6112691,343640.08,4717491.12,12140,735867.0692,1.65,-6.03
6112821,344037.41,4747758.18,4240,735867.1603,1.87,-6.07
6112971,299285.1,4722610.71,3580,735867.2482,1.55,-5.88
6113101,285163.74,4835281.58,4880,735867.6414,1.9,-6.24
6114441,338394.8,4711500.42,15170,735867.7752,1.67,-6.03
6114691,360528.33,4708277.59,15000,735867.8169,1.65,-5.92
6114831,365722.37,4779962.42,23240,735867.8622,1.73,-5.97
6114891,366235.7,4779596.81,22750,735867.871,2.04,-5.79
6114941,366157.67,4779764.99,23250,735867.8725,1.87,-6.09
6114991,366197.01,4779697.55,23850,735867.879,2.35,-5.97
6116501,334274.34,4740797.4,2310,735868.4878,1.84,-6.05
6116571,374673.08,4662246.13,14400,735868.948,1.89,-6.01
6117311,229830.87,4868127.02,7280,735869.1077,2.1,-6.08
6117651,229916.15,4868245.92,7680,735869.1093,2.08,-6.08
6117681,229958.1,4868288.72,6630,735869.1141,2.98,-6.33
6117721,229797.98,4868306.37,8030,735869.115,2.17,-5.53
6117751,229981.28,4868265.52,7150,735869.1167,2.13,-6.17
6117841,230108.51,4868427.22,2530,735869.1194,2.1,-5.64
6117861,230018.83,4868397.5,3000,735869.1375,2.53,-6.27
6117991,230042.92,4868396.52,3000,735869.1375,2.53,-6.09
6117971,229778.42,4868418.43,6800,735869.1499,2.05,-6.15
6118021,333503.48,4746138.4,8910,735869.163,1.5,-6.34
6118391,357836.48,4799510.38,2910,735869.3214,1.94,-5.7
6118411,292672.78,4812232.54,3820,735869.5236,2.28,-6.39
6118741,303959.01,4797211.3,5530,735869.6729,2.81,-5.3
6119351,294467.25,4809442.91,3660,735869.8002,1.59,-5.78
6119521,303899.26,4797390.87,6150,735869.8587,1.57,-6.23
6119581,332219.23,4755814.62,10250,735869.9118,1.86,-6.18
6119831,358852.63,4801566.8,5340,735870.3368,1.67,-6.02
6120361,382161.92,4682686.88,3240,735870.4012,1.51,-6.55
6120681,333203.27,4769047.14,6010,735870.6129,1.63,-6.87
6121161,348936.8,4775292.08,13970,735870.7948,1.69,-6.08
6121581,355146.67,4721740.82,13910,735870.8585,1.52,-6.35
6121711,357790.88,4752459.43,7770,735870.8901,1.92,-6.41
6122211,346188.24,4725044.6,10240,735871.3565,1.73,-5.76
6122771,337223.52,4810831.76,1460,735871.387,1.59,-6.34
6122871,284418.07,4835194.37,6290,735871.5813,1.77,-6.45
6123211,359845.81,4720066.76,11380,735871.8533,1.63,-6.09
6123621,283962.05,4835575.98,3440,735872.0969,2.09,-6.11
6124031,352245.16,4738722.25,13980,735872.185,1.57,-5.99
6124161,347004.49,4757668.87,12250,735872.4561,1.54,-6.18
6124501,383127.19,4764844.84,18540,735872.4643,1.93,-6.3
6124651,362106.43,4702469.68,11680,735872.8286,1.95,-5.5
6125141,357552.59,4778217.5,22310,735872.8524,1.61,-6.02
6125911,317958.12,4796187.02,10600,735873.4863,1.78,-5.45
6125971,342200.29,4700669.6,14650,735873.515,1.7,-5.98
6126401,328724.45,4736421.67,9790,735873.8526,1.51,-4.89
6126881,284529.85,4836158.06,3790,735873.8622,1.63,-6.25
6126901,359276.01,4720289.36,11220,735873.9108,2.06,-5.95
6127041,284339.22,4834752.19,5140,735874.4562,1.73,-5.81
6128361,284418.82,4834716.27,4640,735874.4562,1.65,-6.45
6128421,258753.68,4865297.95,9180,735874.5112,1.72,-6.24
6128991,238810.96,4875999.14,3650,735874.6128,1.85,-6.15
6129931,238928.93,4876139.1,3890,735874.9526,1.59,-6.15
6131621,330643.73,4718129.31,11260,735875.5066,1.91,-5.63
6131701,357591.42,4752685.76,7530,735875.9049,1.61,-6.05
6133121,306686.09,4707497.35,4000,735875.9873,1.96,-6.17
6133281,355404.09,4712825.79,13810,735875.9897,1.55,-6.16
6133311,333261.38,4747955.45,9480,735876.5241,2.22,-6.13
6135071,333446.47,4748173.2,8820,735876.5424,1.53,-5.86
6135231,333429.33,4748140.28,9570,735876.5512,2.5,-6.04
6135301,333015.5,4747928.08,8660,735876.5832,2.58,-5.79
6135481,333513.71,4748249.35,8350,735876.5961,1.59,-5.69
6135571,312385.04,4759084.62,6730,735876.9245,1.64,-6.15
6136431,341868.63,4750118.78,9780,735877.2032,2.25,-6.14
6136951,341868.63,4750118.78,9780,735877.2032,2.25,-5.8
6136981,307198.98,4707605.38,3230,735877.2672,2.06,-5.8
6137191,356936.74,4741222.99,11000,735877.3978,1.79,-6.15
6137671,252571.38,4859096.93,10350,735877.6467,1.57,-6.09
6138421,281053.98,4836771.25,3600,735877.6756,1.84,-6.57
6142151,332168.15,4736959.32,11400,735878.3921,2.3,-5.15
6141351,298811.06,4768017.23,20940,735878.4092,1.65,-5.66
6141561,357069.87,4799693.2,2260,735878.4162,1.53,-5.12
6141651,256277.89,4848638.73,13960,735878.5058,1.69,-6.47
6142001,356500.2,4799983.03,3000,735878.5957,1.53,-6.51
6142471,340192.06,4717480.74,2580,735878.8681,1.85,-6.28
6143091,337750.35,4715570.79,2190,735878.882,2,-6.3
6143161,307580.06,4707705.97,4000,735879.0723,2.35,-5.95
6143711,306956.05,4707445.41,6930,735879.285,2.29,-6.15
6143881,259676.81,4864808.42,3150,735879.3117,1.61,-5.92
6144071,259580.48,4865256.79,8050,735879.314,1.51,-6.7
6144151,260268.35,4865598.9,5120,735879.3336,1.74,-6.46
6144241,309197.98,4709128.38,7240,735879.3354,1.53,-6.37
6144351,259527.44,4864902.81,7880,735879.3427,2.08,-6.23
6144411,259992.1,4865742.35,7270,735879.3656,1.93,-6.17
6144541,260054.32,4865239.62,5030,735879.3912,2.11,-6.52
6144751,259478.15,4865760.98,9350,735879.477,1.63,-5.96
6145321,306938.82,4706823.55,5670,735879.6341,1.51,-6.74
6145761,355999.88,4798193.7,0,735879.6521,1.63,-6.36
6145821,327543.49,4736017.72,10810,735879.7731,1.53,-6.11
6146111,307742.01,4707912.65,2830,735879.8902,2.11,-6.35
6146311,302236.59,4785456.85,5790,735879.935,2.12,-5.99
6147301,426189.59,4665728.69,45580,735880.4348,1.85,-5.91
6147601,359464.16,4719452.37,11190,735880.5529,2.01,-6.29
6147941,337573.76,4810578.84,1900,735880.5995,1.5,-5.95
6148131,359369.79,4719654.25,11180,735880.7113,2.7,-6.38
6148671,359163.31,4719991.71,12290,735880.7124,1.62,-5.65
6148781,359486.86,4719762.96,12750,735880.7346,1.6,-6.37
6149041,358976.11,4719662.24,10700,735880.9092,1.8,-6.14
6149341,359246.09,4719623.43,10960,735880.9092,1.81,-6.19
6149401,322251.66,4788104.64,17650,735880.9631,1.57,-6.13
6149491,384939.99,4762148.13,18590,735881.1288,1.5,-6.24
6149631,379089.06,4658326.26,13680,735881.3774,1.88,-5.62
6150111,312667.85,4797164.85,10010,735881.9686,1.57,-5.92
6151011,330864.44,4737880.08,1800,735882.2217,1.53,-11.45
6151421,372775.05,4771328.42,18720,735882.6237,2.73,-6.42
6151971,327059.08,4772911.54,7480,735882.9057,1.57,-6.17
6152161,319783.08,4791548.25,9740,735882.9847,2.39,-6.24
6152191,355602.71,4716454.38,19420,735883.0057,1.62,-6.93
6152291,342172.57,4749834.02,8380,735883.2538,1.77,-6.67
6152811,342164.91,4749856.42,8360,735883.2538,1.76,-5.91
6152831,285613.92,4834210.92,6670,735883.3688,1.89,-5.92
6153271,286131.13,4834728.04,5380,735883.3878,1.53,-6.01
6153411,300050.39,4786610.13,3960,735883.5376,1.69,-6.13
6154281,285079.86,4833171.83,5320,735883.6047,1.72,-6.27
6154371,340880.84,4813444.73,13610,735883.9066,1.53,-6.26
6157181,313838.11,4740985.71,4000,735884.9381,2.01,-5.42
6157481,350280.83,4746230.65,8940,735885.0673,1.59,-5.93
6157751,314378.55,4740693.3,4000,735885.1143,2.43,-6.35
6157801,313860.46,4741207.37,4000,735885.1184,1.89,-5.77
6157841,313913.59,4740750.29,4000,735885.1336,2.29,-5.86
6157931,313646.72,4740868.63,4000,735885.1341,2.06,-5.86
6158001,338499.02,4811001.11,2210,735885.429,1.62,-5.94
6159031,272174.73,4849355.15,9300,735886.0978,1.52,-6.42
6160901,360320.62,4709803.65,8430,735886.107,1.6,-6.32
6160951,268069.99,4831381.97,4940,735886.1516,1.58,-5.54
6161091,318670.82,4777241.29,1630,735886.5665,1.88,-5.43
6162681,359216.57,4709248.24,13340,735886.6964,1.81,-6.21
6163391,375183.13,4766307.16,17160,735887.1777,1.71,-5.66
6164311,338186.21,4768193.93,14100,735887.5555,2.12,-6.12
6164381,355932.3,4799972.87,2300,735887.6399,1.58,-7.42
6164841,286088.55,4833395.24,5700,735887.6679,1.67,-6.28
6166051,306000.61,4710050.25,7550,735888.4494,1.6,-5.66
6166321,309952.75,4696683.6,10400,735889.0868,2.37,-6.35
6167881,366007.72,4704748.61,9780,735889.6192,1.8,-5.95
6169181,366682.39,4705202.22,11620,735889.737,1.63,-6.06
6171671,314477,4736745.49,6980,735890.9592,1.68,-5.63
6173231,387385.84,4678802.68,13620,735891.1705,1.94,-5.39
6173291,328451.67,4747162.57,10990,735891.6728,1.69,-6.05
6175001,355534.59,4705257.75,11560,735892.3771,2.07,-5.94
6177551,299647.99,4798849.22,3800,735892.6177,1.81,-5.86
6177981,299717.36,4798724.89,3800,735892.6188,1.67,-6.16
6178011,285487.8,4813035.5,4770,735892.6325,1.68,-6.36
6178051,303000.38,4796349.88,4720,735892.6494,1.7,-6.31
6178111,371109.38,4669107.9,12960,735892.7234,1.64,-6.15
6178411,363069.98,4783548.23,21010,735892.9042,1.52,-6
6178621,339374.45,4748276.62,9720,735892.9064,1.81,-6.25
6178651,363293.83,4783765.93,21560,735892.9153,2.33,-6.18
6178701,363255.44,4783877.8,20670,735892.9172,1.59,-5.65
6178761,362501.64,4783581.92,21180,735892.9327,2.1,-6.52
6178801,299026.51,4803336.24,3000,735892.942,1.79,-5.91
6178831,362556.94,4783503.03,21170,735892.9422,1.89,-6.17
6178891,369954.87,4744086.59,18710,735892.9997,1.87,-6.02
6178911,384574.87,4677459.95,4200,735893.079,1.69,-5.94
6180101,356602.5,4799069.77,1900,735893.7003,1.65,-5.98
6180351,309229.94,4807075.29,9070,735893.8154,1.61,-6.27
6180461,309296.3,4807128.99,9320,735893.8161,1.51,-6.05
6180471,315267.44,4740269.35,4000,735893.8823,1.6,-6.17
6180691,315149.23,4740439.22,4000,735894.2217,1.55,-5.87
6182521,309177.64,4807232.38,9100,735894.8383,1.52,-5.94
6183721,245069.45,4877512.31,6990,735894.9424,1.79,-6.02
6183991,343520.92,4748047.68,3660,735895.1182,1.71,-6.08
6184591,309753.33,4792522.35,8000,735895.3985,1.52,-5.91
6184701,371382.97,4688096.71,14030,735895.3986,2.26,-11.38
6184661,380602.05,4683101.99,3260,735895.4383,1.65,-5.82
6184831,357437.85,4753155.56,6420,735895.5276,1.51,-11.58
6185131,308775.64,4792994.44,6500,735895.5968,1.59,-6.31
6185341,279473.89,4819878.41,3770,735895.8406,1.64,-6.22
6185781,279467.33,4819678.49,3820,735895.9381,1.73,-6.26
6186111,279429.46,4819757.56,3840,735895.9386,1.55,-5.34
6186141,344407.56,4745694.32,9210,735896.2658,1.51,-6.27
6186801,360547.81,4703911.47,4000,735896.3682,1.56,-6.38
6187121,290217.24,4820779.8,4340,735896.4844,1.83,-6.33
6187321,304121.33,4805054.07,7610,735896.9705,1.65,-6.07
6188291,304133.94,4805209.32,7560,735896.9911,1.65,-6.26
6188801,323546.25,4776279.82,6510,735897.435,1.65,-6
6190951,337688.23,4762316.59,9830,735898.3931,1.51,-5.09
6191831,369643.48,4729317.93,15110,735898.4163,1.78,-6.49
6192151,233000.73,4877911.32,11380,735898.6962,1.97,-6.09
6193061,305860.9,4777094.06,6830,735899.1993,1.61,-6.12
6193531,245877.79,4871385.33,9340,735899.2454,2.31,-6.36
6193681,333033.16,4741238.48,7570,735899.4168,1.57,-6.01
6194151,337330.13,4810551.37,1390,735899.6679,1.64,-6.07
6194611,357062.43,4724345.08,13580,735900.4512,1.53,-6.4
6197361,356095.29,4724365.1,11330,735900.4573,1.68,-6.49
6197411,287843.95,4833228.22,4600,735900.4948,1.77,-6.23
6197551,342861.86,4698254.93,8000,735900.6364,1.55,-6.04
6198121,341294.62,4746487.62,8840,735900.7768,1.91,-6.19
6198471,330622.62,4723985.5,4440,735901.0208,1.88,-6
6198701,267748.95,4828412.93,5960,735901.129,3.1,-6.16
